0.211, -35.9674, 137.777, -1.1107, 6.19626, -4.54682, 28.9898, -35.9717, 137.789, 0.619035, 0.367551
0.212, -35.9685, 137.784, -1.11524, 6.22524, -4.53635, 28.9844, -35.9728, 137.795, 0.619005, 0.36745
0.213, -35.9696, 137.79, -1.11976, 6.25422, -4.52581, 28.9789, -35.9739, 137.801, 0.618974, 0.367349
0.214, -35.9707, 137.796, -1.12428, 6.2832, -4.51522, 28.9734, -35.9751, 137.808, 0.618943, 0.367247
0.215, -35.9719, 137.802, -1.12878, 6.31216, -4.50458, 28.9679, -35.9762, 137.814, 0.618911, 0.367145
0.216, -35.973, 137.809, -1.13328, 6.34113, -4.49388, 28.9624, -35.9773, 137.82, 0.61888, 0.367042
0.217, -35.9741, 137.815, -1.13776, 6.37008, -4.48313, 28.9568, -35.9785, 137.827, 0.618849, 0.366938
0.218, -35.9753, 137.821, -1.14223, 6.39903, -4.47232, 28.9512, -35.9796, 137.833, 0.618817, 0.366835
0.219, -35.9764, 137.828, -1.14669, 6.42798, -4.46146, 28.9456, -35.9808, 137.84, 0.618785, 0.36673
0.22, -35.9775, 137.834, -1.15114, 6.45692, -4.45054, 28.9399, -35.9819, 137.846, 0.618753, 0.366626
0.221, -35.9787, 137.841, -1.15558, 6.48585, -4.43957, 28.9342, -35.9831, 137.852, 0.618721, 0.36652
0.222, -35.9798, 137.847, -1.16001, 6.51478, -4.42854, 28.9285, -35.9842, 137.859, 0.618689, 0.366415
0.223, -35.981, 137.854, -1.16443, 6.5437, -4.41746, 28.9228, -35.9854, 137.866, 0.618657, 0.366309
0.224, -35.9822, 137.86, -1.16884, 6.57262, -4.40632, 28.917, -35.9866, 137.872, 0.618624, 0.366202
0.225, -35.9833, 137.867, -1.17323, 6.60153, -4.39512, 28.9112, -35.9877, 137.879, 0.618592, 0.366095
